FGRAMPH1_01G05991	1836
FGRAMPH1_01G05993	420
FGRAMPH1_01G05995	1134
FGRAMPH1_01G05997	3573
FGRAMPH1_01G05999	1083
FGRAMPH1_01G06001	2763
FGRAMPH1_01G06003	913
FGRAMPH1_01G06005	2715
FGRAMPH1_01G06007	393
FGRAMPH1_01G06009	1451
FGRAMPH1_01G06011	1827
FGRAMPH1_01G06013	828
FGRAMPH1_01G06015	2394
FGRAMPH1_01G06017	2835
FGRAMPH1_01G06019	711
FGRAMPH1_01G06021	3196
FGRAMPH1_01G06023	3483
FGRAMPH1_01G06025	2304
FGRAMPH1_01G06027	1002
FGRAMPH1_01G06029	2894
FGRAMPH1_01G06031	246
FGRAMPH1_01G06033	2132
FGRAMPH1_01G06035	982
FGRAMPH1_01G06037	2412
FGRAMPH1_01G06039	4507
FGRAMPH1_01G06041	398
FGRAMPH1_01G06043	2358
FGRAMPH1_01G06045	2303
FGRAMPH1_01G06047	4902
FGRAMPH1_01G06049	1203
FGRAMPH1_01G06051	201
FGRAMPH1_01G06053	2332
FGRAMPH1_01G06055	2667
FGRAMPH1_01G06057	1268
FGRAMPH1_01G06059	1398
FGRAMPH1_01G06061	2556
FGRAMPH1_01G06063	916
FGRAMPH1_01G06065	3679
FGRAMPH1_01G06067	1706
FGRAMPH1_01G06069	2089
FGRAMPH1_01G06071	3957
FGRAMPH1_01G06073	4414
FGRAMPH1_01G06075	405
FGRAMPH1_01G06077	2074
FGRAMPH1_01G06079	1296
FGRAMPH1_01G06081	1663
FGRAMPH1_01G06083	745
FGRAMPH1_01G06085	7113
FGRAMPH1_01G06087	590
FGRAMPH1_01G06089	463
FGRAMPH1_01G06091	647
FGRAMPH1_01G06093	915
FGRAMPH1_01G06095	452
FGRAMPH1_01G06097	1311
FGRAMPH1_01G06099	3492
FGRAMPH1_01G06101	3269
FGRAMPH1_01G06103	1658
FGRAMPH1_01G06105	1139
FGRAMPH1_01G06107	3182
FGRAMPH1_01G06109	2641
FGRAMPH1_01G06111	1002
FGRAMPH1_01G06113	1704
FGRAMPH1_01G06115	1059
FGRAMPH1_01G06117	1370
FGRAMPH1_01G06119	2090
FGRAMPH1_01G06121	1169
FGRAMPH1_01G06123	3502
FGRAMPH1_01G06125	351
FGRAMPH1_01G06127	3329
FGRAMPH1_01G06129	2593
FGRAMPH1_01G06131	929
FGRAMPH1_01G06133	3357
FGRAMPH1_01G06135	1072
FGRAMPH1_01G06137	1845
FGRAMPH1_01G06139	758
FGRAMPH1_01G06141	5607
FGRAMPH1_01G06143	2854
FGRAMPH1_01G06145	2162
FGRAMPH1_01G06147	3523
FGRAMPH1_01G06149	3337
FGRAMPH1_01G06151	2057
FGRAMPH1_01G06153	2431
FGRAMPH1_01G06155	1340
FGRAMPH1_01G06157	1450
FGRAMPH1_01G06159	3790
FGRAMPH1_01G06161	2046
FGRAMPH1_01G06163	4303
FGRAMPH1_01G06165	1641
FGRAMPH1_01G06167	615
FGRAMPH1_01G06169	3618
FGRAMPH1_01G06171	1029
FGRAMPH1_01G06173	9414
FGRAMPH1_01G06175	1140
FGRAMPH1_01G06177	2124
FGRAMPH1_01G06179	2012
FGRAMPH1_01G06181	382
FGRAMPH1_01G06183	1800
FGRAMPH1_01G06185	1048
FGRAMPH1_01G06187	159
FGRAMPH1_01G06189	1593
FGRAMPH1_01G06191	355
FGRAMPH1_01G06193	856
FGRAMPH1_01G06195	1746
FGRAMPH1_01G06197	3363
FGRAMPH1_01G06199	609
FGRAMPH1_01G06201	1399
FGRAMPH1_01G06203	177
FGRAMPH1_01G06205	3639
FGRAMPH1_01G06207	2331
FGRAMPH1_01G06209	1377
FGRAMPH1_01G06211	414
FGRAMPH1_01G06213	1088
FGRAMPH1_01G06215	1020
FGRAMPH1_01G06217	1831
FGRAMPH1_01G06219	2908
FGRAMPH1_01G06221	953
FGRAMPH1_01G06223	1029
ENSRNA049559157	83
FGRAMPH1_01G06225	1139
FGRAMPH1_01G06227	2142
ENSRNA049513814	120
FGRAMPH1_01G06229	1784
FGRAMPH1_01G06231	1549
FGRAMPH1_01G06233	1518
FGRAMPH1_01G06235	4043
FGRAMPH1_01G06237	2301
FGRAMPH1_01G06239	1334
FGRAMPH1_01G06241	1090
FGRAMPH1_01G06243	1330
FGRAMPH1_01G06245	1317
FGRAMPH1_01G06247	960
FGRAMPH1_01G06249	252
FGRAMPH1_01G06251	2694
FGRAMPH1_01G06253	4560
FGRAMPH1_01G06255	1559
FGRAMPH1_01G06257	846
FGRAMPH1_01G06259	823
FGRAMPH1_01G06261	1321
FGRAMPH1_01G06263	2941
FGRAMPH1_01G06265	2394
FGRAMPH1_01G06267	2568
FGRAMPH1_01G06269	4109
FGRAMPH1_01G06271	705
FGRAMPH1_01G06273	1205
FGRAMPH1_01G06275	1466
FGRAMPH1_01G06277	864
FGRAMPH1_01G06279	1380
FGRAMPH1_01G06281	667
FGRAMPH1_01G06283	1761
FGRAMPH1_01G06285	444
FGRAMPH1_01G06287	2194
FGRAMPH1_01G06289	3041
FGRAMPH1_01G06291	1444
FGRAMPH1_01G06293	1385
FGRAMPH1_01G06295	1782
FGRAMPH1_01G06297	195
FGRAMPH1_01G06299	1074
FGRAMPH1_01G06301	1142
FGRAMPH1_01G06303	2030
FGRAMPH1_01G06305	1302
FGRAMPH1_01G06307	1539
FGRAMPH1_01G06309	252
FGRAMPH1_01G06311	2125
FGRAMPH1_01G06313	676
FGRAMPH1_01G06315	1036
FGRAMPH1_01G06317	2615
FGRAMPH1_01G06319	1452
FGRAMPH1_01G06321	2353
FGRAMPH1_01G06323	3155
FGRAMPH1_01G06325	304
FGRAMPH1_01G06327	4712
FGRAMPH1_01G06329	1691
FGRAMPH1_01G06331	2582
FGRAMPH1_01G06333	1255
FGRAMPH1_01G06335	1210
FGRAMPH1_01G06337	3212
FGRAMPH1_01G06339	2037
FGRAMPH1_01G06341	984
FGRAMPH1_01G06343	2898
FGRAMPH1_01G06345	2821
FGRAMPH1_01G06347	3006
FGRAMPH1_01G06349	3678
FGRAMPH1_01G06351	318
FGRAMPH1_01G06353	1840
FGRAMPH1_01G06355	1863
FGRAMPH1_01G06357	1388
FGRAMPH1_01G06359	4570
FGRAMPH1_01G06361	1410
FGRAMPH1_01G06363	1457
FGRAMPH1_01G06365	1165
FGRAMPH1_01G06367	2177
FGRAMPH1_01G06371	1222
FGRAMPH1_01G06369	1905
FGRAMPH1_01G06373	1464
FGRAMPH1_01G06375	1305
FGRAMPH1_01G06377	4541
FGRAMPH1_01G06379	554
FGRAMPH1_01G06381	2129
FGRAMPH1_01G06383	1991
FGRAMPH1_01G06385	3965
FGRAMPH1_01G06387	2168
FGRAMPH1_01G06389	926
FGRAMPH1_01G06391	1490
FGRAMPH1_01G06393	3226
FGRAMPH1_01G06395	4442
FGRAMPH1_01G06397	1590
FGRAMPH1_01G06399	428
FGRAMPH1_01G06401	741
FGRAMPH1_01G06403	2045
FGRAMPH1_01G06405	1707
FGRAMPH1_01G06407	541
FGRAMPH1_01G06409	402
FGRAMPH1_01G06411	1746
FGRAMPH1_01G06413	2173
FGRAMPH1_01G06415	3586
FGRAMPH1_01G06417	1077
FGRAMPH1_01G06419	1386
FGRAMPH1_01G06421	1506
FGRAMPH1_01G06423	1290
FGRAMPH1_01G06425	1740
FGRAMPH1_01G06427	1105
FGRAMPH1_01G06429	1347
FGRAMPH1_01G06431	436
FGRAMPH1_01G06433	660
FGRAMPH1_01G06435	1097
FGRAMPH1_01G06437	1758
ENSRNA049559140	106
FGRAMPH1_01G06439	1851
FGRAMPH1_01G06441	2400
FGRAMPH1_01G06443	2394
FGRAMPH1_01G06445	1305
FGRAMPH1_01G06447	1597
FGRAMPH1_01G06449	1241
FGRAMPH1_01G06451	803
FGRAMPH1_01G06453	1146
FGRAMPH1_01G06455	2240
FGRAMPH1_01G06457	1203
FGRAMPH1_01G06459	1319
FGRAMPH1_01G06461	1717
FGRAMPH1_01G06463	204
FGRAMPH1_01G06465	2174
FGRAMPH1_01G06467	2015
FGRAMPH1_01G06469	1979
FGRAMPH1_01G06471	5274
FGRAMPH1_01G06473	402
FGRAMPH1_01G06475	656
FGRAMPH1_01G06477	2159
FGRAMPH1_01G06479	1038
FGRAMPH1_01G06481	1830
FGRAMPH1_01G06483	2221
FGRAMPH1_01G06485	1917
FGRAMPH1_01G06487	783
FGRAMPH1_01G06489	1221
FGRAMPH1_01G06491	267
FGRAMPH1_01G06493	375
FGRAMPH1_01G06495	2217
FGRAMPH1_01G06497	1672
FGRAMPH1_01G06499	939
FGRAMPH1_01G06501	1398
FGRAMPH1_01G06503	2202
FGRAMPH1_01G06505	498
FGRAMPH1_01G06507	2969
FGRAMPH1_01G06509	867
FGRAMPH1_01G06511	1148
FGRAMPH1_01G06513	3256
FGRAMPH1_01G06515	2797
FGRAMPH1_01G06517	2353
FGRAMPH1_01G06519	359
FGRAMPH1_01G06521	3253
FGRAMPH1_01G06523	2985
FGRAMPH1_01G06525	1185
FGRAMPH1_01G06527	813
FGRAMPH1_01G06529	372
FGRAMPH1_01G06531	240
FGRAMPH1_01G06533	396
FGRAMPH1_01G06535	900
FGRAMPH1_01G06537	188
FGRAMPH1_01G06539	3756
FGRAMPH1_01G06541	1141
FGRAMPH1_01G06543	466
FGRAMPH1_01G06545	2654
FGRAMPH1_01G06547	2792
FGRAMPH1_01G06549	4669
FGRAMPH1_01G06551	504
FGRAMPH1_01G06553	2224
FGRAMPH1_01G06555	3929
FGRAMPH1_01G06557	913
FGRAMPH1_01G06559	669
FGRAMPH1_01G06561	3489
FGRAMPH1_01G06563	3351
FGRAMPH1_01G06565	2515
FGRAMPH1_01G06567	2097
FGRAMPH1_01G06569	1041
FGRAMPH1_01G06571	2365
FGRAMPH1_01G06573	1597
FGRAMPH1_01G06575	3389
FGRAMPH1_01G06577	369
FGRAMPH1_01G06579	453
FGRAMPH1_01G06581	487
FGRAMPH1_01G06583	1627
FGRAMPH1_01G06585	594
FGRAMPH1_01G06587	4797
FGRAMPH1_01G06589	763
FGRAMPH1_01G06591	612
FGRAMPH1_01G06593	1098
FGRAMPH1_01G06595	1241
FGRAMPH1_01G06597	419
FGRAMPH1_01G06599	3329
FGRAMPH1_01G06601	2194
FGRAMPH1_01G06603	4867
FGRAMPH1_01G06605	1113
FGRAMPH1_01G06607	927
FGRAMPH1_01G06609	2287
FGRAMPH1_01G06611	1420
FGRAMPH1_01G06613	1438
FGRAMPH1_01G06615	858
FGRAMPH1_01G06617	3340
FGRAMPH1_01G06619	3176
FGRAMPH1_01G06621	1617
FGRAMPH1_01G06623	503
FGRAMPH1_01G06625	1348
FGRAMPH1_01G06627	2591
FGRAMPH1_01G06629	2300
FGRAMPH1_01G06631	690
FGRAMPH1_01G06633	1901
ENSRNA049514005	97
ENSRNA049559110	82
FGRAMPH1_01G06635	2051
FGRAMPH1_01G06637	5056
FGRAMPH1_01G06639	327
FGRAMPH1_01G06641	1696
FGRAMPH1_01G06643	1020
FGRAMPH1_01G06645	1455
ENSRNA049559092	95
FGRAMPH1_01G06647	5046
FGRAMPH1_01G06649	2228
FGRAMPH1_01G06651	2376
FGRAMPH1_01G06653	322
FGRAMPH1_01G06655	1059
FGRAMPH1_01G06657	3375
FGRAMPH1_01G06659	1709
FGRAMPH1_01G06661	1840
FGRAMPH1_01G06663	889
FGRAMPH1_01G06665	1905
ENSRNA049513904	120
FGRAMPH1_01G06667	987
FGRAMPH1_01G06669	1476
FGRAMPH1_01G06671	1762
FGRAMPH1_01G06673	3502
FGRAMPH1_01G06675	1377
FGRAMPH1_01G06677	3418
FGRAMPH1_01G06679	1494
FGRAMPH1_01G06681	1401
FGRAMPH1_01G06683	657
FGRAMPH1_01G06685	4188
FGRAMPH1_01G06687	2449
FGRAMPH1_01G06689	1002
FGRAMPH1_01G06691	2018
FGRAMPH1_01G06693	2502
FGRAMPH1_01G06695	2702
FGRAMPH1_01G06697	1947
FGRAMPH1_01G06699	4868
FGRAMPH1_01G06701	4036
FGRAMPH1_01G06703	1156
FGRAMPH1_01G06705	2585
FGRAMPH1_01G06707	2870
FGRAMPH1_01G06709	1733
FGRAMPH1_01G06711	1263
FGRAMPH1_01G06713	601
FGRAMPH1_01G06715	1562
FGRAMPH1_01G06717	2055
FGRAMPH1_01G06719	1556
FGRAMPH1_01G06721	4383
FGRAMPH1_01G06723	985
FGRAMPH1_01G06725	2802
FGRAMPH1_01G06727	3957
FGRAMPH1_01G06729	10176
FGRAMPH1_01G06731	5379
FGRAMPH1_01G06733	3228
FGRAMPH1_01G06735	575
FGRAMPH1_01G06737	243
FGRAMPH1_01G06739	2205
FGRAMPH1_01G06741	1537
FGRAMPH1_01G06743	1189
FGRAMPH1_01G06745	201
FGRAMPH1_01G06747	1834
FGRAMPH1_01G06749	493
FGRAMPH1_01G06751	2203
FGRAMPH1_01G06753	330
FGRAMPH1_01G06755	819
FGRAMPH1_01G06757	1968
FGRAMPH1_01G06759	3540
FGRAMPH1_01G06761	1470
FGRAMPH1_01G06763	1481
FGRAMPH1_01G06765	4903
FGRAMPH1_01G06767	1953
FGRAMPH1_01G06769	473
FGRAMPH1_01G06771	2214
FGRAMPH1_01G06773	435
FGRAMPH1_01G06775	1645
FGRAMPH1_01G06777	3137
FGRAMPH1_01G06779	2037
FGRAMPH1_01G06781	732
FGRAMPH1_01G06783	3176
FGRAMPH1_01G06785	2640
FGRAMPH1_01G06787	3144
FGRAMPH1_01G06789	1221
FGRAMPH1_01G06791	2412
FGRAMPH1_01G06793	3626
FGRAMPH1_01G06795	207
FGRAMPH1_01G06797	600
FGRAMPH1_01G06801	1209
FGRAMPH1_01G06799	2429
FGRAMPH1_01G06803	4944
FGRAMPH1_01G06805	430
FGRAMPH1_01G06807	1725
FGRAMPH1_01G06809	1064
FGRAMPH1_01G06811	3965
FGRAMPH1_01G06813	2279
FGRAMPH1_01G06815	3041
FGRAMPH1_01G06817	1185
FGRAMPH1_01G06819	1440
FGRAMPH1_01G06821	2324
FGRAMPH1_01G06823	199
FGRAMPH1_01G06825	4067
FGRAMPH1_01G06827	1388
FGRAMPH1_01G06829	2631
FGRAMPH1_01G06831	5777
FGRAMPH1_01G06833	860
FGRAMPH1_01G06835	2481
FGRAMPH1_01G06837	1846
FGRAMPH1_01G06839	3814
FGRAMPH1_01G06841	481
FGRAMPH1_01G06843	1258
FGRAMPH1_01G06845	1709
FGRAMPH1_01G06847	1508
FGRAMPH1_01G06849	2298
FGRAMPH1_01G06851	1678
FGRAMPH1_01G06853	2868
FGRAMPH1_01G06855	2182
FGRAMPH1_01G06857	1594
FGRAMPH1_01G06859	4590
FGRAMPH1_01G06861	1812
FGRAMPH1_01G06863	3207
FGRAMPH1_01G06865	973
FGRAMPH1_01G06867	2313
FGRAMPH1_01G06869	639
FGRAMPH1_01G06871	3115
FGRAMPH1_01G06873	826
FGRAMPH1_01G06875	2267
FGRAMPH1_01G06877	3925
FGRAMPH1_01G06879	2460
FGRAMPH1_01G06881	3184
FGRAMPH1_01G06883	3263
FGRAMPH1_01G06885	1388
ENSRNA049513852	120
FGRAMPH1_01G06887	192
FGRAMPH1_01G06889	3745
FGRAMPH1_01G06891	1284
FGRAMPH1_01G06893	3720
FGRAMPH1_01G06895	3115
FGRAMPH1_01G06897	276
FGRAMPH1_01G06899	1257
FGRAMPH1_01G06901	428
FGRAMPH1_01G06903	2938
FGRAMPH1_01G06905	918
FGRAMPH1_01G06907	943
FGRAMPH1_01G06909	1622
FGRAMPH1_01G06911	2038
FGRAMPH1_01G06913	633
FGRAMPH1_01G06915	1881
FGRAMPH1_01G06917	1259
FGRAMPH1_01G06919	1893
FGRAMPH1_01G06921	828
FGRAMPH1_01G06923	1588
FGRAMPH1_01G06925	796
FGRAMPH1_01G06927	2416
FGRAMPH1_01G06929	1369
FGRAMPH1_01G06931	707
FGRAMPH1_01G06933	2055
FGRAMPH1_01G06935	1314
FGRAMPH1_01G06937	1049
FGRAMPH1_01G06939	1914
FGRAMPH1_01G06941	5078
FGRAMPH1_01G06943	2268
FGRAMPH1_01G06945	2255
FGRAMPH1_01G06947	534
FGRAMPH1_01G06949	447
FGRAMPH1_01G06951	631
FGRAMPH1_01G06953	431
FGRAMPH1_01G06955	1958
FGRAMPH1_01G06957	1909
FGRAMPH1_01G06959	532
FGRAMPH1_01G06961	893
FGRAMPH1_01G06963	1450
FGRAMPH1_01G06965	1421
FGRAMPH1_01G06967	6594
FGRAMPH1_01G06969	417
FGRAMPH1_01G06971	312
FGRAMPH1_01G06973	595
FGRAMPH1_01G06975	1174
FGRAMPH1_01G06977	2232
FGRAMPH1_01G06979	393
FGRAMPH1_01G06981	3124
FGRAMPH1_01G06983	2960
FGRAMPH1_01G06985	1659
FGRAMPH1_01G06987	1961
FGRAMPH1_01G06989	1447
FGRAMPH1_01G06991	1500
FGRAMPH1_01G06993	876
FGRAMPH1_01G06995	2584
FGRAMPH1_01G06997	2613
FGRAMPH1_01G06999	1050
FGRAMPH1_01G07001	258
FGRAMPH1_01G07003	4168
FGRAMPH1_01G07005	455
FGRAMPH1_01G07007	5369
FGRAMPH1_01G07009	528
FGRAMPH1_01G07011	366
FGRAMPH1_01G07013	336
FGRAMPH1_01G07015	536
FGRAMPH1_01G07017	303
FGRAMPH1_01G07019	249
FGRAMPH1_01G07021	1648
FGRAMPH1_01G07023	4347
FGRAMPH1_01G07025	3919
FGRAMPH1_01G07027	3492
FGRAMPH1_01G07029	591
FGRAMPH1_01G07031	4345
FGRAMPH1_01G07033	549
FGRAMPH1_01G07035	213
FGRAMPH1_01G07037	5930
FGRAMPH1_01G07039	1164
FGRAMPH1_01G07041	595
FGRAMPH1_01G07043	866
FGRAMPH1_01G07045	2768
FGRAMPH1_01G07047	401
FGRAMPH1_01G07049	1170
FGRAMPH1_01G07051	2357
FGRAMPH1_01G07053	354
FGRAMPH1_01G07055	3206
FGRAMPH1_01G07057	198
FGRAMPH1_01G07059	5697
FGRAMPH1_01G07061	213
FGRAMPH1_01G07063	3215
FGRAMPH1_01G07065	252
FGRAMPH1_01G07067	257
FGRAMPH1_01G07069	3910
FGRAMPH1_01G07071	1554
FGRAMPH1_01G07073	2098
FGRAMPH1_01G07075	840
FGRAMPH1_01G07077	1284
FGRAMPH1_01G07079	1996
FGRAMPH1_01G07081	4475
FGRAMPH1_01G07083	4342
FGRAMPH1_01G07085	4044
FGRAMPH1_01G07087	1643
ENSRNA049513793	120
FGRAMPH1_01G07089	1956
FGRAMPH1_01G07091	1115
FGRAMPH1_01G07093	1659
FGRAMPH1_01G07095	3645
FGRAMPH1_01G07097	1531
FGRAMPH1_01G07099	2129
FGRAMPH1_01G07101	1207
FGRAMPH1_01G07103	1126
FGRAMPH1_01G07105	1875
FGRAMPH1_01G07107	2871
FGRAMPH1_01G07109	240
FGRAMPH1_01G07111	2168
FGRAMPH1_01G07113	3326
FGRAMPH1_01G07115	636
FGRAMPH1_01G07117	2280
FGRAMPH1_01G07119	387
FGRAMPH1_01G07121	2335
FGRAMPH1_01G07123	2115
FGRAMPH1_01G07125	2027
FGRAMPH1_01G07127	756
FGRAMPH1_01G07129	2997
FGRAMPH1_01G07131	2498
FGRAMPH1_01G07133	789
FGRAMPH1_01G07135	774
FGRAMPH1_01G07137	991
FGRAMPH1_01G07139	3937
FGRAMPH1_01G07141	2366
ENSRNA049559081	82
FGRAMPH1_01G07143	5018
FGRAMPH1_01G07145	2589
FGRAMPH1_01G07147	1142
FGRAMPH1_01G07149	633
FGRAMPH1_01G07151	832
FGRAMPH1_01G07153	5232
FGRAMPH1_01G07155	1906
FGRAMPH1_01G07157	2281
FGRAMPH1_01G07159	2743
FGRAMPH1_01G07161	960
FGRAMPH1_01G07163	1247
FGRAMPH1_01G07165	574
FGRAMPH1_01G07167	1129
FGRAMPH1_01G07169	1443
FGRAMPH1_01G07171	1933
FGRAMPH1_01G07173	358
FGRAMPH1_01G07175	974
FGRAMPH1_01G07177	1050
FGRAMPH1_01G07179	5331
FGRAMPH1_01G07181	480
FGRAMPH1_01G07183	5419
FGRAMPH1_01G07185	1587
FGRAMPH1_01G07187	3677
FGRAMPH1_01G07189	1010
FGRAMPH1_01G07191	804
FGRAMPH1_01G07193	174
FGRAMPH1_01G07195	1372
FGRAMPH1_01G07197	1476
FGRAMPH1_01G07199	1565
FGRAMPH1_01G07201	3397
FGRAMPH1_01G07203	300
FGRAMPH1_01G07205	1110
FGRAMPH1_01G07207	1875
FGRAMPH1_01G07209	366
FGRAMPH1_01G07211	3859
FGRAMPH1_01G07213	2081
FGRAMPH1_01G07215	2457
FGRAMPH1_01G07217	2097
FGRAMPH1_01G07219	627
FGRAMPH1_01G07221	5069
FGRAMPH1_01G07223	1198
FGRAMPH1_01G07225	2448
FGRAMPH1_01G07227	1007
FGRAMPH1_01G07229	1420
FGRAMPH1_01G07231	474
FGRAMPH1_01G07233	2305
FGRAMPH1_01G07235	1608
FGRAMPH1_01G07237	2181
FGRAMPH1_01G07239	1710
FGRAMPH1_01G07241	12956
FGRAMPH1_01G07243	436
FGRAMPH1_01G07245	1704
FGRAMPH1_01G07247	1181
FGRAMPH1_01G07249	2328
FGRAMPH1_01G07251	2273
FGRAMPH1_01G07253	2841
FGRAMPH1_01G07255	90
FGRAMPH1_01G07257	1077
FGRAMPH1_01G07259	2502
FGRAMPH1_01G07261	1910
FGRAMPH1_01G07263	713
FGRAMPH1_01G07265	3086
FGRAMPH1_01G07267	4161
FGRAMPH1_01G07269	336
FGRAMPH1_01G07271	5533
FGRAMPH1_01G07273	167
FGRAMPH1_01G07275	1638
FGRAMPH1_01G07277	1251
FGRAMPH1_01G07279	1760
FGRAMPH1_01G07281	933
FGRAMPH1_01G07283	1397
FGRAMPH1_01G07285	1458
FGRAMPH1_01G07287	1263
FGRAMPH1_01G07289	1924
FGRAMPH1_01G07291	1910
FGRAMPH1_01G07293	3843
FGRAMPH1_01G07295	1418
FGRAMPH1_01G07297	189
FGRAMPH1_01G07299	195
FGRAMPH1_01G07301	156
FGRAMPH1_01G07303	1890
FGRAMPH1_01G07305	2698
FGRAMPH1_01G07307	918
FGRAMPH1_01G07309	5149
FGRAMPH1_01G07311	523
FGRAMPH1_01G07313	462
FGRAMPH1_01G07315	183
FGRAMPH1_01G07317	804
FGRAMPH1_01G07319	233
FGRAMPH1_01G07321	1041
FGRAMPH1_01G07323	1873
FGRAMPH1_01G07325	2430
FGRAMPH1_01G07327	2849
FGRAMPH1_01G07329	773
FGRAMPH1_01G07331	1762
FGRAMPH1_01G07333	1513
FGRAMPH1_01G07335	2077
ENSRNA049559047	72
FGRAMPH1_01G07337	1893
FGRAMPH1_01G07339	2418
FGRAMPH1_01G07341	2697
FGRAMPH1_01G07343	1219
FGRAMPH1_01G07345	1457
FGRAMPH1_01G07347	2214
FGRAMPH1_01G07349	1157
FGRAMPH1_01G07351	562
FGRAMPH1_01G07353	1870
FGRAMPH1_01G07355	3209
FGRAMPH1_01G07357	2097
FGRAMPH1_01G07359	1558
FGRAMPH1_01G07361	969
FGRAMPH1_01G07363	1107
FGRAMPH1_01G07365	624
FGRAMPH1_01G07367	2300
FGRAMPH1_01G07369	504
FGRAMPH1_01G07371	370
FGRAMPH1_01G07375	3057
FGRAMPH1_01G07373	959
FGRAMPH1_01G07377	1302
FGRAMPH1_01G07379	1711
FGRAMPH1_01G07381	1190
FGRAMPH1_01G07383	1962
FGRAMPH1_01G07385	3289
FGRAMPH1_01G07387	1652
FGRAMPH1_01G07389	1528
FGRAMPH1_01G07391	2345
FGRAMPH1_01G07393	1532
FGRAMPH1_01G07395	1327
FGRAMPH1_01G07397	2316
FGRAMPH1_01G07399	1401
FGRAMPH1_01G07401	1371
FGRAMPH1_01G07403	1133
FGRAMPH1_01G07405	1617
FGRAMPH1_01G07407	1847
FGRAMPH1_01G07409	1845
FGRAMPH1_01G07411	1974
FGRAMPH1_01G07413	1059
FGRAMPH1_01G07415	1263
FGRAMPH1_01G07417	1806
FGRAMPH1_01G07419	3970
FGRAMPH1_01G07421	1569
FGRAMPH1_01G07423	1128
FGRAMPH1_01G07425	225
FGRAMPH1_01G07427	3480
FGRAMPH1_01G07429	165
FGRAMPH1_01G07431	1790
FGRAMPH1_01G07433	2501
FGRAMPH1_01G07435	1960
FGRAMPH1_01G07437	183
FGRAMPH1_01G07439	723
FGRAMPH1_01G07441	1827
FGRAMPH1_01G07443	3347
FGRAMPH1_01G07445	2652
FGRAMPH1_01G07447	1335
FGRAMPH1_01G07449	1740
FGRAMPH1_01G07451	564
FGRAMPH1_01G07453	2101
FGRAMPH1_01G07455	1159
FGRAMPH1_01G07457	5594
FGRAMPH1_01G07459	2088
FGRAMPH1_01G07461	1640
FGRAMPH1_01G07463	1220
FGRAMPH1_01G07465	1929
FGRAMPH1_01G07467	1276
FGRAMPH1_01G07469	2616
FGRAMPH1_01G07471	1192
FGRAMPH1_01G07473	1238
FGRAMPH1_01G07475	744
FGRAMPH1_01G07477	1954
ENSRNA049559019	81
FGRAMPH1_01G07479	958
FGRAMPH1_01G07481	2667
FGRAMPH1_01G07483	1801
FGRAMPH1_01G07485	818
FGRAMPH1_01G07487	3246
FGRAMPH1_01G07489	3167
FGRAMPH1_01G07491	632
FGRAMPH1_01G07493	725
FGRAMPH1_01G07495	2668
FGRAMPH1_01G07497	463
FGRAMPH1_01G07499	782
FGRAMPH1_01G07501	1158
FGRAMPH1_01G07503	5442
FGRAMPH1_01G07505	985
FGRAMPH1_01G07507	1875
FGRAMPH1_01G07509	672
FGRAMPH1_01G07511	1517
FGRAMPH1_01G07513	727
FGRAMPH1_01G07515	1896
FGRAMPH1_01G07517	279
FGRAMPH1_01G07519	2903
FGRAMPH1_01G07521	1683
FGRAMPH1_01G07523	2736
FGRAMPH1_01G07525	3748
FGRAMPH1_01G07527	1870
FGRAMPH1_01G07529	1259
FGRAMPH1_01G07531	1217
ENSRNA049558859	82
FGRAMPH1_01G07533	4397
FGRAMPH1_01G07535	297
FGRAMPH1_01G07537	1034
FGRAMPH1_01G07539	2620
FGRAMPH1_01G07541	489
FGRAMPH1_01G07543	2250
FGRAMPH1_01G07545	612
FGRAMPH1_01G07547	1343
ENSRNA049559000	90
FGRAMPH1_01G07549	1080
FGRAMPH1_01G07551	1691
FGRAMPH1_01G07553	828
FGRAMPH1_01G07555	904
FGRAMPH1_01G07557	1335
FGRAMPH1_01G07559	1701
FGRAMPH1_01G07561	1377
FGRAMPH1_01G07563	2429
FGRAMPH1_01G07565	777
FGRAMPH1_01G07567	1181
FGRAMPH1_01G07569	195
FGRAMPH1_01G07571	1252
FGRAMPH1_01G07573	3072
FGRAMPH1_01G07575	438
FGRAMPH1_01G07577	1363
FGRAMPH1_01G07579	1927
FGRAMPH1_01G07581	933
FGRAMPH1_01G07583	963
FGRAMPH1_01G07585	2715
FGRAMPH1_01G07587	2351
FGRAMPH1_01G07589	409
FGRAMPH1_01G07591	5325
FGRAMPH1_01G07593	1527
FGRAMPH1_01G07595	2850
FGRAMPH1_01G07597	544
FGRAMPH1_01G07599	3531
FGRAMPH1_01G07601	1725
FGRAMPH1_01G07603	1942
FGRAMPH1_01G07605	3205
FGRAMPH1_01G07607	897
FGRAMPH1_01G07609	275
FGRAMPH1_01G07611	200
FGRAMPH1_01G07613	2366
FGRAMPH1_01G07615	2715
FGRAMPH1_01G07617	816
FGRAMPH1_01G07619	2468
FGRAMPH1_01G07621	2310
FGRAMPH1_01G07623	2044
FGRAMPH1_01G07625	984
FGRAMPH1_01G07627	2796
FGRAMPH1_01G07629	3232
FGRAMPH1_01G07631	2798
FGRAMPH1_01G07633	892
FGRAMPH1_01G07635	1120
FGRAMPH1_01G07637	1710
FGRAMPH1_01G07639	393
FGRAMPH1_01G07641	431
