clone146_deb	fal:FRAAL4965	88.13	219	26	0	69	725	879	1097	7e-100	 364
clone146_deb	fal:FRAAL4965	50.00	22	11	0	1	66	854	875	7e-100	24.6
clone146_deb	fra:Francci3_3013	88.13	219	26	0	69	725	866	1084	2e-99	 363
clone146_deb	fra:Francci3_3013	45.45	22	12	0	1	66	841	862	2e-99	23.5
clone146_deb	sma:SAV6189	86.76	219	29	1	69	725	858	1072	3e-99	 350
clone146_deb	sma:SAV6189	65.22	23	8	0	1	69	834	856	3e-99	36.2
clone146_fin	sma:SAV6325	86.90	252	31	1	750	1	46	297	9e-126	 452
clone146_fin	art:Arth_2103	84.52	252	37	1	750	1	59	310	6e-125	 449
clone146_fin	sco:SCO1925	86.11	252	33	1	750	1	45	296	2e-124	 447
clone146_fin	aau:AAur_2104	84.13	252	38	1	750	1	59	310	3e-124	 447
clone146_fin	sgr:SGR_5595	85.71	252	34	1	750	1	45	296	4e-124	 446
clone147_deb	ote:Oter_3670	70.18	218	62	1	76	720	7	224	2e-84	 315
clone147_deb	amt:Amet_3996	56.44	225	98	1	73	747	7	228	4e-71	 271
clone147_deb	sru:SRU_2460	57.21	215	92	1	82	726	12	223	5e-70	 267
clone147_deb	cth:Cthe_1111	55.51	227	101	1	64	744	1	224	1e-69	 266
clone147_deb	sus:Acid_4409	58.82	221	90	1	64	723	1	221	2e-69	 265
clone147_fin	min:Minf_1403	38.82	255	156	0	4	768	100	354	1e-42	 176
clone147_fin	sfu:Sfum_3555	34.12	255	168	0	4	768	74	328	1e-32	 143
clone147_fin	sus:Acid_0085	32.79	244	164	0	37	768	99	342	8e-27	 123
clone147_fin	sus:Acid_4891	32.50	240	162	0	37	756	93	332	1e-26	 122
clone147_fin	sfu:Sfum_1860	32.16	255	173	0	4	768	74	328	5e-26	 120
clone148_deb	sma:SAV5075	45.00	260	127	4	43	774	87	344	1e-51	 202
clone148_deb	sma:SAV5075	100.00	11	0	0	785	817	348	358	1e-51	25.4
clone148_deb	sco:SCO2999	43.08	260	132	4	43	774	97	354	2e-51	 201
clone148_deb	sco:SCO2999	70.59	17	5	0	767	817	352	368	2e-51	25.8
clone148_deb	sgr:SGR_4536	42.91	275	126	5	43	774	44	315	8e-51	 199
clone148_deb	sgr:SGR_4536	70.59	17	5	0	767	817	313	329	8e-51	25.8
clone148_deb	nca:Noca_1225	42.69	253	128	6	43	750	89	336	1e-46	 185
clone148_deb	nca:Noca_1225	100.00	11	0	0	785	817	347	357	1e-46	25.4
clone148_deb	stp:Strop_3605	38.68	243	132	6	97	774	150	390	3e-40	 166
clone148_deb	stp:Strop_3605	81.82	11	2	0	785	817	394	404	3e-40	23.5
clone148_fin	aau:AAur_2572	62.86	35	13	0	109	5	53	87	1e-05	53.1
clone148_fin	art:Arth_2583	64.71	34	12	0	106	5	1	34	2e-05	52.8
clone148_fin	lxx:Lxx13590	67.65	34	11	0	106	5	1	34	2e-05	52.4
clone148_fin	mab:MAB_1482	64.71	34	12	0	106	5	1	34	2e-05	52.4
clone148_fin	fal:FRAAL1505	73.33	30	8	0	94	5	5	34	3e-05	52.0
clone149_deb	lxx:Lxx12370	78.12	192	42	0	622	47	21	212	3e-90	 333
clone149_deb	lxx:Lxx12370	83.33	12	2	0	39	4	216	227	3e-90	23.5
clone149_deb	kra:Krad_3443	74.00	200	51	1	643	47	26	225	3e-86	 321
clone149_deb	ace:Acel_0771	71.50	193	54	1	622	47	19	211	3e-83	 311
clone149_deb	art:Arth_2247	68.37	196	62	1	634	47	20	214	3e-78	 294
clone149_deb	rsa:RSal33209_1940	64.32	199	71	1	643	47	71	268	5e-78	 289
clone149_deb	rsa:RSal33209_1940	100.00	12	0	0	39	4	272	283	5e-78	26.9
clone149_fin	cjk:jk1098	52.56	234	109	3	732	37	10	236	1e-57	 226
clone149_fin	sma:SAV3575	52.70	222	103	3	696	37	4	219	3e-57	 224
clone149_fin	cdi:DIP1415	53.81	223	101	2	699	37	1	219	1e-56	 222
clone149_fin	sco:SCO3137	51.35	222	106	3	696	37	4	219	6e-56	 220
clone149_fin	nfa:nfa37800	54.42	226	98	4	699	37	1	219	8e-56	 219
clone150_deb	vei:Veis_0730	83.89	149	24	0	7	453	363	511	4e-69	 264
clone150_deb	dac:Daci_0076	82.24	152	27	0	4	459	363	514	1e-68	 262
clone150_deb	pol:Bpro_1624	79.08	153	32	0	4	462	372	524	3e-67	 258
clone150_deb	pna:Pnap_2948	78.29	152	33	0	4	459	372	523	1e-65	 253
clone150_deb	bbt:BBta_6637	76.92	156	36	0	4	471	377	532	6e-65	 250
clone150_fin	lch:Lcho_4012	49.56	113	56	1	433	768	2	114	5e-29	 130
clone150_fin	pne:Pnec_1598	49.56	113	56	1	433	768	2	114	7e-28	 127
clone150_fin	mpt:Mpe_A1069	50.44	113	55	1	433	768	2	114	1e-27	 126
clone150_fin	pnu:Pnuc_1893	48.67	113	57	1	433	768	2	114	1e-26	 122
clone150_fin	rfr:Rfer_1296	52.21	113	53	1	433	768	13	125	3e-26	 121
clone151_deb	pfl:PFL_4807	64.43	149	53	0	49	495	57	205	6e-55	 214
clone151_deb	pfl:PFL_4807	100.00	9	0	0	14	40	45	53	6e-55	23.9
clone151_deb	pfo:Pfl01_4462	65.10	149	52	0	49	495	57	205	3e-54	 212
clone151_deb	pfo:Pfl01_4462	100.00	9	0	0	14	40	45	53	3e-54	23.9
clone151_deb	aav:Aave_0081	63.09	149	55	0	49	495	60	208	3e-53	 211
clone151_deb	rfr:Rfer_1051	60.00	150	60	0	49	498	81	230	1e-52	 207
clone151_deb	rfr:Rfer_1051	100.00	9	0	0	14	40	69	77	1e-52	23.9
clone151_deb	ppw:PputW619_1039	64.43	149	53	1	49	495	53	199	2e-52	 206
clone151_deb	ppw:PputW619_1039	100.00	9	0	0	14	40	41	49	2e-52	23.9
clone151_fin	rfr:Rfer_1571	91.14	271	19	1	825	28	1	271	4e-141	 503
clone151_fin	pol:Bpro_1795	89.30	271	24	1	825	28	1	271	1e-140	 501
clone151_fin	pna:Pnap_2790	89.30	271	24	1	825	28	1	271	4e-140	 500
clone151_fin	ajs:Ajs_2464	89.67	271	23	1	825	28	12	282	5e-140	 499
clone151_fin	aav:Aave_3280	88.56	271	26	1	825	28	1	271	5e-139	 496
clone152_deb	pca:Pcar_2074	66.03	156	53	0	219	686	8	163	7e-53	 210
clone152_deb	tbd:Tbd_2143	57.06	177	75	1	213	740	5	181	2e-51	 205
clone152_deb	aae:aq_061	59.17	169	68	1	222	725	8	176	3e-49	 198
clone152_deb	shl:Shal_0055	62.26	159	60	0	219	695	5	163	3e-49	 198
clone152_deb	spl:Spea_4197	62.26	159	60	0	219	695	5	163	3e-49	 198
clone152_fin	amt:Amet_1773	31.36	118	80	3	388	38	934	1049	2e-11	72.4
clone152_fin	amt:Amet_1773	22.31	121	94	3	400	38	544	650	0.042	41.6
clone152_fin	amt:Amet_1773	26.97	89	65	1	391	125	476	561	0.60	37.7
clone152_fin	hmo:HM1_0145	36.27	102	64	4	343	41	1620	1711	6e-07	57.8
clone152_fin	hmo:HM1_0145	27.78	72	52	1	340	125	818	878	1.0	37.0
clone152_fin	hmo:HM1_0138	36.27	102	64	4	343	41	2472	2563	6e-07	57.8
clone152_fin	lin:lin2724	30.36	112	78	2	373	38	287	394	7e-07	57.4
clone152_fin	lin:lin2724	30.23	129	88	3	418	38	340	464	3e-06	55.5
clone152_fin	lin:lin2724	32.79	122	80	3	397	38	627	744	4e-06	55.1
clone152_fin	lin:lin2724	32.14	112	76	2	373	38	427	534	2e-05	52.4
clone152_fin	lin:lin2724	33.63	113	75	3	376	38	146	254	3e-05	52.0
clone152_fin	lin:lin2724	32.14	112	76	2	373	38	497	604	5e-05	51.2
clone152_fin	lin:lin2724	28.57	112	80	2	373	38	217	324	3e-04	48.9
clone152_fin	lin:lin2724	28.69	122	85	3	397	38	697	813	0.093	40.4
clone152_fin	ssl:SS1G_07653	38.78	49	30	0	785	639	11	59	1e-05	53.5
clone152_fin	ssl:SS1G_07653	38.78	49	30	0	785	639	18	66	1e-05	53.5
clone152_fin	ssl:SS1G_07653	38.78	49	30	0	785	639	4	52	1e-05	53.1
clone152_fin	ssl:SS1G_07653	36.36	44	28	0	785	654	25	68	0.004	45.1
clone153_deb	ote:Oter_1912	62.92	89	33	1	110	376	11	98	9e-23	 110
clone153_deb	amu:Amuc_1757	50.57	87	43	1	116	376	2	87	8e-16	87.0
clone153_deb	min:Minf_2250	50.00	84	42	1	125	376	21	103	3e-13	78.6
clone153_deb	rce:RC1_2870	44.94	89	49	1	110	376	10	97	6e-13	77.4
clone153_deb	oca:OCAR_7579	43.18	88	50	1	113	376	10	96	5e-12	74.3
clone153_fin	ote:Oter_1708	53.40	103	48	0	459	767	8	110	2e-22	 108
clone153_fin	pcu:pc0206	43.88	98	44	2	132	392	10	106	1e-13	79.7
clone153_fin	cno:NT01CX_1114	43.30	97	44	2	135	392	2	97	2e-13	79.3
clone153_fin	cac:CAC3134	44.33	97	43	2	135	392	2	97	2e-13	79.3
clone153_fin	dau:Daud_0224	44.68	94	41	2	144	392	5	97	2e-13	79.0
clone154_deb	met:M446_0877	33.55	152	85	4	32	439	100	251	9e-16	85.9
clone154_deb	rru:Rru_A1811	31.79	151	94	5	14	439	96	240	1e-14	82.4
clone154_deb	aba:Acid345_4119	34.04	141	85	4	41	439	104	240	2e-14	81.3
clone154_deb	scl:sce9034	33.56	146	85	5	38	439	101	242	6e-14	79.7
clone154_deb	rce:RC1_0586	34.35	131	77	4	74	439	115	241	5e-13	76.6
clone154_fin	scl:sce6323	43.05	151	86	2	555	103	244	390	5e-29	 130
clone154_fin	mva:Mvan_4317	44.65	159	82	2	567	109	268	426	2e-28	 128
clone154_fin	swi:Swit_2020	42.86	147	84	0	552	112	285	431	3e-26	 120
clone154_fin	swi:Swit_2020	69.23	13	4	0	599	561	266	278	3e-26	21.9
clone154_fin	scl:sce8913	42.38	151	87	2	549	97	243	391	7e-26	 120
clone154_fin	mav:MAV_0912	44.23	156	81	2	552	103	269	424	9e-26	 119
clone155_deb	dola:21502	28.78	139	99	4	577	161	5	131	1e-04	50.1
clone155_deb	dola:21502	26.04	192	141	7	709	137	3	152	0.007	43.9
clone155_deb	dola:21502	28.44	109	78	3	481	155	2	95	0.13	39.7
clone155_deb	bcz:BCZK4489	33.33	84	55	3	397	149	104	179	3e-04	48.5
clone155_deb	bcz:BCZK4489	29.17	96	65	3	472	194	122	212	0.30	38.5
clone155_deb	bcz:BCZK4489	23.27	159	122	5	625	149	116	245	2.5	35.4
clone155_deb	bcz:BCZK4489	25.44	114	69	5	448	155	113	209	3.3	35.0
clone155_deb	ddi:DDBDRAFT_0217895	20.31	192	148	3	709	149	939	1126	8e-04	47.0
clone155_deb	ddi:DDBDRAFT_0217895	19.89	181	145	3	691	149	966	1134	0.009	43.5
clone155_deb	ddi:DDBDRAFT_0217895	20.59	136	108	3	625	218	1014	1140	0.87	37.0
clone155_deb	btl:BALH_4312	34.12	85	54	4	397	149	107	182	0.001	46.2
clone155_deb	btl:BALH_4312	28.40	81	51	4	364	143	132	210	1.1	36.6
clone155_deb	btl:BALH_4312	25.86	116	70	5	448	149	121	220	9.6	33.5
clone155_deb	bwe:BcerKBAB4_4568	24.39	123	90	2	508	149	173	292	0.002	45.8
clone155_deb	bwe:BcerKBAB4_4568	22.16	194	142	9	706	152	158	334	0.021	42.4
clone155_deb	bwe:BcerKBAB4_4568	23.96	192	119	8	709	215	166	348	0.39	38.1
clone155_deb	bwe:BcerKBAB4_4568	27.84	97	57	5	400	149	161	247	1.9	35.8
clone155_deb	bwe:BcerKBAB4_4568	28.40	81	58	3	397	155	148	224	5.6	34.3
clone155_fin	scl:sce6555	67.35	196	64	0	17	604	48	243	5e-78	 293
clone155_fin	amu:Amuc_0984	66.83	202	67	0	11	616	50	251	7e-78	 293
clone155_fin	hau:Haur_1732	64.50	200	71	0	17	616	48	247	9e-78	 292
clone155_fin	cau:Caur_1880	67.34	199	65	0	17	613	48	246	3e-77	 291
clone155_fin	bth:BT_3055	65.46	194	67	0	35	616	58	251	2e-76	 288
clone156_deb	kra:Krad_2940	68.66	268	84	0	2	805	371	638	5e-107	 390
clone156_deb	kra:Krad_2940	38.62	189	115	2	221	784	800	974	9e-30	 133
clone156_deb	rha:RHA1_ro00969	70.30	266	74	1	2	784	342	607	5e-105	 383
clone156_deb	rha:RHA1_ro00969	38.62	189	115	2	221	784	776	950	2e-32	 142
clone156_deb	ace:Acel_1109	68.25	274	85	1	2	817	336	609	5e-104	 380
clone156_deb	ace:Acel_1109	38.07	197	121	2	221	808	765	947	7e-33	 144
clone156_deb	sen:SACE_5314	68.03	269	81	1	2	793	337	605	6e-103	 376
clone156_deb	sen:SACE_5314	41.27	189	110	2	221	784	771	945	1e-35	 152
clone156_deb	tfu:Tfu_2024	67.15	274	88	1	2	817	336	609	2e-102	 375
clone156_deb	tfu:Tfu_2024	39.68	189	113	2	221	784	765	939	6e-32	 140
clone156_fin	sen:SACE_5259	55.06	247	110	1	764	27	3	249	7e-72	 273
clone156_fin	mva:Mvan_3311	55.56	243	108	1	755	27	3	244	5e-71	 270
clone156_fin	nfa:nfa19390	55.42	240	107	0	746	27	18	257	2e-69	 265
clone156_fin	sma:SAV6766	54.07	246	112	2	761	27	7	251	3e-69	 265
clone156_fin	msm:MSMEG_3773	56.07	239	105	1	743	27	6	243	8e-69	 263
clone157_deb	ajs:Ajs_2093	62.82	78	29	0	1	234	212	289	3e-17	92.0
clone157_deb	bpt:Bpet2357	53.16	79	37	0	1	237	214	292	1e-14	83.6
clone157_deb	reu:Reut_C5900	51.25	80	39	1	1	240	211	289	9e-14	80.5
clone157_deb	pol:Bpro_5116	48.78	82	42	0	1	246	210	291	1e-13	79.7
clone157_deb	bcj:BCAS0281	52.56	78	37	0	1	234	211	288	1e-11	73.6
clone157_fin	rpi:Rpic_0838	32.52	246	160	5	3	722	276	518	1e-24	 116
clone157_fin	bpl:BURPS1106A_A0846	31.75	252	162	7	3	728	234	476	2e-22	 109
clone157_fin	bpm:BURPS1710b_A2193	31.75	252	162	7	3	728	479	721	2e-22	 109
clone157_fin	pen:PSEEN3920	30.62	258	179	4	3	776	250	497	2e-22	 109
clone157_fin	bpd:BURPS668_A0939	31.60	250	161	7	3	722	220	460	3e-22	 108
clone158_deb	sal:Sala_3063	80.13	156	27	1	59	514	1	156	3e-69	 265
clone158_deb	nar:Saro_2551	82.19	146	26	0	77	514	21	166	6e-69	 263
clone158_deb	swi:Swit_3774	81.38	145	27	0	80	514	6	150	1e-66	 256
clone158_deb	eli:ELI_01920	79.45	146	30	0	77	514	15	160	6e-66	 253
clone158_deb	zmo:ZMO0326	78.23	147	32	0	71	511	1	147	6e-66	 253
clone158_fin	swi:Swit_4594	84.93	146	22	0	715	278	43	188	9e-65	 249
clone158_fin	nar:Saro_3285	71.67	180	34	2	766	278	1	180	4e-63	 244
clone158_fin	eli:ELI_12865	70.66	167	44	1	763	278	70	236	1e-61	 239
clone158_fin	zmo:ZMO0883	72.62	168	46	1	781	278	16	182	2e-61	 239
clone158_fin	sal:Sala_0244	75.93	162	34	2	748	278	6	165	3e-61	 238
clone159_deb	aag:AaeL_AAEL010364	35.87	92	51	3	133	384	336	421	0.39	37.0
clone159_deb	cre:CHLREDRAFT_172967	36.67	60	38	2	308	129	66	116	0.65	36.2
clone159_deb	cms:CMS_1057	29.69	64	45	0	196	387	5	68	1.1	35.4
clone159_deb	dvi:Dvir_GJ15735	31.25	96	65	4	214	498	660	751	1.5	35.0
clone159_deb	dwi:Dwil_GK15070	29.13	103	68	4	205	498	652	751	1.5	35.0
clone159_fin	rba:RB2605	43.43	99	54	2	10	300	1325	1421	1e-12	76.6
clone159_fin	ote:Oter_2073	42.86	91	49	3	37	300	75	160	5e-12	74.3
clone159_fin	ote:Oter_1802	44.44	90	47	3	43	303	95	179	4e-11	71.2
clone159_fin	sru:SRU_1590	36.36	99	60	2	13	300	91	188	2e-09	65.9
clone159_fin	fjo:Fjoh_2412	30.48	105	66	4	10	303	75	173	2e-09	65.5
clone160_deb	sat:SYN_00667	31.44	229	140	5	767	132	108	331	4e-21	 104
clone160_deb	tle:Tlet_1319	30.91	220	142	6	767	138	32	244	2e-19	99.0
clone160_deb	tpe:Tpen_1194	36.04	111	71	3	731	399	41	144	8e-11	70.5
clone160_deb	cpb:Cphamn1_1306	28.37	208	138	6	722	132	56	254	8e-11	70.5
clone160_deb	nth:Nther_2283	24.44	225	154	5	767	141	40	257	8e-11	70.5
clone160_fin	cth:Cthe_1071	64.02	164	58	1	79	567	153	316	2e-50	 202
clone160_fin	art:Arth_2232	71.60	162	45	1	79	561	177	338	6e-50	 200
clone160_fin	tte:TTE0970	67.68	164	52	1	79	567	151	314	6e-50	 200
clone160_fin	tex:Teth514_1340	65.88	170	57	1	79	585	151	320	8e-50	 200
clone160_fin	aau:AAur_2231	68.05	169	53	1	79	582	194	362	2e-49	 199
clone161_deb	llm:llmg_1127	29.41	119	81	2	338	685	979	1097	0.15	40.0
clone161_deb	llm:llmg_1127	29.51	122	80	3	338	685	802	923	0.25	39.3
clone161_deb	llm:llmg_1127	29.41	119	81	3	338	685	628	746	0.43	38.5
clone161_deb	gdi:GDI1130	34.12	85	54	3	197	445	196	277	0.43	38.5
clone161_deb	ani:AN3950.2	31.11	90	54	2	368	613	265	354	0.43	38.5
clone161_deb	ncr:NCU07417	24.75	198	144	5	170	748	225	413	0.43	38.5
clone161_deb	dvi:Dvir_GJ10205	30.95	84	58	0	423	172	808	891	1.6	36.6
clone161_fin	art:Arth_1139	50.70	286	137	2	847	2	44	327	1e-50	 203
clone161_fin	aau:AAur_1255	49.30	286	141	3	847	2	22	299	3e-48	 194
clone161_fin	rsa:RSal33209_0317	51.07	280	137	1	841	2	40	317	1e-47	 192
clone161_fin	cms:CMS_2860	49.25	266	133	3	793	2	104	367	2e-43	 179
clone161_fin	cmi:CMM_0978	49.62	266	132	3	793	2	109	372	2e-43	 179
clone162_deb	ote:Oter_2046	25.14	183	128	5	784	263	48	224	1e-04	47.0
clone162_deb	ote:Oter_2046	66.67	12	4	0	827	792	33	44	1e-04	22.7
clone162_deb	bja:blr6174	28.40	162	109	4	745	281	71	228	6e-04	47.8
clone162_deb	syd:Syncc9605_0318	28.97	107	73	3	748	437	53	158	0.002	45.8
clone162_deb	scl:sce5003	30.92	152	96	4	742	314	71	215	0.004	45.1
clone162_deb	pmi:PMT9312_1598	30.69	101	67	3	781	488	47	141	0.009	43.9
clone162_fin	dcin:289362	26.83	205	147	6	75	680	17	196	5e-04	48.1
clone162_fin	ptr:749548	28.35	194	120	6	153	677	717	908	5e-04	48.1
clone162_fin	ptr:749548	27.75	191	131	8	153	704	1332	1511	0.033	42.0
clone162_fin	ptr:749548	28.40	169	113	6	153	635	346	504	0.21	39.3
clone162_fin	ptr:749548	23.38	231	156	10	48	677	1101	1326	1.8	36.2
clone162_fin	azc:AZC_2653	32.86	140	82	6	255	638	272	405	0.003	45.4
clone162_fin	cbr:CBG19652	27.52	149	98	5	153	569	79	226	0.004	45.1
clone162_fin	cbr:CBG19652	29.27	123	80	3	174	521	75	196	0.042	41.6
clone162_fin	dre:406751	26.39	216	152	6	6	632	548	741	0.004	45.1
clone162_fin	dre:406751	26.84	190	113	10	6	497	648	826	0.16	39.7
clone163_deb	kra:Krad_0916	63.39	224	62	4	639	28	90	309	1e-63	 245
clone163_deb	rsa:RSal33209_0444	63.47	219	61	3	639	40	90	308	1e-63	 245
clone163_deb	art:Arth_0750	63.47	219	61	3	639	40	93	311	8e-63	 242
clone163_deb	fre:Franean1_7041	63.23	223	59	3	639	40	90	310	2e-62	 241
clone163_deb	aau:AAur_0929	80.38	158	19	1	639	202	90	247	2e-62	 241
clone163_fin	kra:Krad_1153	53.47	202	89	3	630	40	201	402	1e-51	 205
clone163_fin	sco:SCO5149	51.17	213	88	4	630	40	294	506	1e-51	 205
clone163_fin	sma:SAV3115	50.24	211	91	4	630	40	373	583	2e-51	 204
clone163_fin	tfu:Tfu_0507	52.94	204	89	4	630	40	251	454	2e-48	 194
clone163_fin	sgr:SGR_3614	55.12	205	80	5	630	52	303	507	1e-47	 192
clone164_deb	tet:TTHERM_00398100	36.54	52	33	0	167	322	361	412	0.74	37.4
clone164_deb	dpe:Dper_GL17208	30.43	69	41	1	263	448	537	605	1.3	36.6
clone164_deb	gla:GL50803_13475	29.17	72	44	1	308	502	1463	1534	2.1	35.8
clone164_deb	rno:316124	29.57	115	76	5	95	424	489	583	2.8	35.4
clone164_deb	aor:AO090001000526	31.03	87	60	1	356	616	625	710	3.7	35.0
clone164_fin	mat:MARTH_orf481	27.19	114	78	2	590	264	601	714	0.017	42.7
clone164_fin	dtps:25547	26.79	112	78	3	596	273	771	877	0.065	40.8
clone164_fin	tva:TVAG_193760	28.30	106	74	3	581	270	1786	1889	0.065	40.8
clone164_fin	tva:TVAG_193760	27.73	119	70	4	620	312	2751	2868	2.7	35.4
clone164_fin	tva:TVAG_193760	26.27	118	72	3	620	312	2647	2764	3.5	35.0
clone164_fin	tva:TVAG_193760	35.71	56	29	1	458	312	2605	2660	7.9	33.9
clone164_fin	tva:TVAG_078510	22.76	145	107	3	683	264	659	793	0.084	40.4
clone164_fin	ptm:GSPATT00004792001	31.86	113	73	5	590	264	216	309	0.084	40.4
clone165_deb	ace:Acel_1241	44.14	256	137	3	751	2	11	264	2e-46	 188
clone165_deb	lxx:Lxx05670	42.35	255	142	5	751	2	8	255	1e-43	 179
clone165_deb	art:Arth_1521	43.63	259	135	5	745	2	46	299	3e-43	 178
clone165_deb	blj:BLD_0235	40.00	255	149	4	754	2	9	262	1e-42	 176
clone165_deb	gur:Gura_2383	39.92	253	151	3	757	2	4	250	1e-42	 176
clone165_fin	aau:AAur_2268	52.17	230	108	1	2	685	68	297	1e-61	 239
clone165_fin	art:Arth_2265	51.74	230	109	1	2	685	80	309	7e-61	 236
clone165_fin	kra:Krad_3004	50.43	230	112	1	2	685	66	295	3e-60	 234
clone165_fin	saq:Sare_1847	51.30	230	110	1	2	685	66	295	1e-59	 232
clone165_fin	fal:FRAAL5237	52.61	230	107	1	2	685	70	299	1e-59	 232
clone166_deb	sus:Acid_4108	24.58	179	126	7	533	24	244	416	2e-05	52.8
clone166_deb	ypg:YpAngola_0076	25.89	112	82	4	713	381	182	287	5e-05	51.2
clone166_deb	ypp:YPDSF_4052	25.89	112	82	4	713	381	182	287	5e-05	51.2
clone166_deb	ypn:YPN_MT0025	25.89	112	82	4	713	381	182	287	5e-05	51.2
clone166_deb	ypa:YPA_MT0025	25.89	112	82	4	713	381	182	287	5e-05	51.2
clone166_fin	ypg:YpAngola_0076	25.89	112	82	4	257	589	182	287	5e-05	51.2
clone166_fin	ypp:YPDSF_4052	25.89	112	82	4	257	589	182	287	5e-05	51.2
clone166_fin	ypn:YPN_MT0025	25.89	112	82	4	257	589	182	287	5e-05	51.2
clone166_fin	ypa:YPA_MT0025	25.89	112	82	4	257	589	182	287	5e-05	51.2
clone166_fin	ypm:YP_pMT025	25.89	112	82	4	257	589	182	287	5e-05	51.2
clone167_deb	sgr:SGR_2652	44.78	201	110	3	15	614	45	237	4e-50	 155
clone167_deb	sgr:SGR_2652	56.00	50	22	0	620	769	239	288	4e-50	67.0
clone167_deb	sma:SAV3368	44.50	200	111	3	15	614	45	235	6e-48	 149
clone167_deb	sma:SAV3368	56.00	50	22	0	620	769	237	286	6e-48	65.9
clone167_deb	sco:SCO4887	43.32	187	106	2	54	614	58	234	2e-44	 142
clone167_deb	sco:SCO4887	52.00	50	24	0	620	769	236	285	2e-44	62.0
clone167_deb	sen:SACE_6578	43.78	185	104	3	51	605	52	224	7e-43	 133
clone167_deb	sen:SACE_6578	58.00	50	21	0	620	769	229	278	7e-43	65.1
clone167_deb	nca:Noca_3539	43.72	199	110	4	42	632	52	238	1e-33	 146
clone167_deb	nca:Noca_3539	38.46	78	40	1	560	769	206	283	4e-07	58.2
clone167_fin	krh:KRH_08430	49.24	262	132	2	813	31	3	263	4e-63	 244
clone167_fin	art:Arth_2787	46.77	263	139	2	813	28	3	264	4e-61	 237
clone167_fin	aau:AAur_2772	45.22	272	148	2	813	1	3	273	3e-60	 234
clone167_fin	kra:Krad_1163	46.69	272	144	3	813	1	3	272	2e-59	 231
clone167_fin	rsa:RSal33209_1198	42.22	270	155	2	807	1	1	269	4e-58	 228
clone168_deb	sgr:SGR_5429	55.20	221	95	2	14	664	761	981	2e-49	 198
clone168_deb	tfu:Tfu_1120	52.97	219	101	2	14	664	777	995	3e-48	 194
clone168_deb	sco:SCO2076	54.75	221	96	2	14	664	761	981	1e-47	 192
clone168_deb	sma:SAV6130	53.39	221	99	2	14	664	761	981	2e-46	 188
clone168_deb	fre:Franean1_5088	45.33	225	117	4	8	664	788	1004	1e-42	 176
clone168_fin	sen:SACE_2131	39.83	118	71	0	635	282	161	278	3e-14	81.6
clone168_fin	rha:RHA1_ro02304	48.39	62	32	0	188	3	1	62	7e-12	73.9
clone168_fin	nca:Noca_4292	55.17	58	26	0	176	3	3	60	8e-11	70.5
clone168_fin	mab:MAB_4609c	49.18	61	31	0	185	3	5	65	1e-10	69.7
clone168_fin	afw:Anae109_2816	36.22	127	81	1	662	282	154	275	4e-10	68.2
clone169_deb	sco:SCO5657	56.61	189	82	0	605	39	4	192	5e-57	 223
clone169_deb	sgr:SGR_1845	56.61	189	82	0	605	39	4	192	3e-56	 221
clone169_deb	sma:SAV2610	56.08	189	83	0	605	39	4	192	4e-56	 220
clone169_deb	sma:SAV789	57.22	187	80	0	599	39	3	189	1e-54	 216
clone169_deb	kra:Krad_0841	55.32	188	84	0	602	39	1	188	1e-53	 212
clone169_fin	sen:SACE_1339	47.56	225	113	2	663	4	572	796	3e-46	 187
clone169_fin	sma:SAV5395	46.61	221	118	0	663	1	571	791	1e-42	 175
clone169_fin	tfu:Tfu_2204	46.82	220	117	1	663	4	560	778	1e-40	 169
clone169_fin	sgr:SGR_4885	45.25	221	121	0	663	1	570	790	1e-40	 169
clone169_fin	sco:SCO2643	44.09	220	123	0	663	4	570	789	5e-39	 163
clone170_deb	sgr:SGR_6311	67.74	31	10	0	672	764	1	31	1e-04	50.1
clone170_deb	sma:SAV7128	58.06	31	13	0	672	764	1	31	0.001	47.0
clone170_deb	mav:MAV_0145	60.71	28	11	0	681	764	3	30	0.002	45.8
clone170_deb	mpa:MAP0150c	60.71	28	11	0	681	764	3	30	0.002	45.8
clone170_deb	sco:SCO1209	54.84	31	14	0	672	764	1	31	0.004	45.1
clone170_fin	fra:Francci3_3906	40.77	233	134	2	699	13	422	654	7e-40	 167
clone170_fin	fal:FRAAL6215	40.34	233	135	2	699	13	422	654	1e-39	 166
clone170_fin	fre:Franean1_0822	40.77	233	134	2	699	13	423	655	2e-39	 165
clone170_fin	ace:Acel_1893	40.83	240	135	3	699	1	417	656	3e-39	 164
clone170_fin	kra:Krad_1094	41.95	236	130	3	699	13	426	661	2e-38	 162
clone171_deb	tfu:Tfu_2510	52.99	251	114	3	50	790	101	347	7e-65	 246
clone171_deb	tfu:Tfu_2510	71.43	14	4	0	6	47	86	99	7e-65	25.8
clone171_deb	sen:SACE_6460	53.04	247	116	2	50	790	101	342	6e-63	 237
clone171_deb	sen:SACE_6460	78.57	14	3	0	6	47	86	99	6e-63	27.7
clone171_deb	rha:RHA1_ro06316	53.06	245	115	3	50	784	108	347	4e-61	 232
clone171_deb	rha:RHA1_ro06316	78.57	14	3	0	6	47	93	106	4e-61	26.9
clone171_deb	fre:Franean1_5858	51.82	247	119	3	50	790	101	342	6e-61	 229
clone171_deb	fre:Franean1_5858	85.71	14	2	0	6	47	86	99	6e-61	28.9
